Ranking Section,Item Name,Internal Category,Score (Worst to Best),Assigned Group
,OH_trash_box_Kit,other,10.0000,TIER 3 / MILITARY
,OH_trash_box,other,10.0000,TIER 3 / MILITARY
,OH_lamp_wall_Kit,other,10.0000,TIER 3 / MILITARY
,OH_lamp_wall,other,10.0000,TIER 3 / MILITARY
,OH_lockercabin_Kit,other,10.0000,TIER 3 / MILITARY
,OH_lockercabin,other,10.0000,TIER 3 / MILITARY
,OH_metal_shelving_barrel_Kit,other,10.0000,TIER 3 / MILITARY
,OH_metal_shelving_barrel_big_Kit,other,10.0000,TIER 3 / MILITARY
,OH_mil_ru_box_green,other,10.0000,TIER 3 / MILITARY
,OH_mil_ru_box_long_green,other,10.0000,TIER 3 / MILITARY
,OH_military_box_grey,other,10.0000,TIER 3 / MILITARY
,OH_military_box_Brown,other,10.0000,TIER 3 / MILITARY
,OH_military_box_Green,other,10.0000,TIER 3 / MILITARY
,OH_military_box_Olive,other,10.0000,TIER 3 / MILITARY
,OH_military_box_Tan,other,10.0000,TIER 3 / MILITARY
,OHmilitary_big_box_grey,other,10.0000,TIER 3 / MILITARY
,OHmilitary_big_box_Brown,other,10.0000,TIER 3 / MILITARY
,OHmilitary_big_box_Green,other,10.0000,TIER 3 / MILITARY
,OHmilitary_big_box_Olive,other,10.0000,TIER 3 / MILITARY
,OHmilitary_big_box_Tan,other,10.0000,TIER 3 / MILITARY
,OH_military_metal_crate,other,10.0000,TIER 3 / MILITARY
,OH_militaryAmunitionBigKit,other,10.0000,TIER 3 / MILITARY
,OH_militaryAmunitionBig,other,10.0000,TIER 3 / MILITARY
,OH_Lamp_old,other,10.0000,TIER 3 / MILITARY
,OH_refrigerator_medium_white,other,10.0000,TIER 3 / MILITARY
,OH_shelf_materials_Kit,other,10.0000,TIER 3 / MILITARY
,OH_shelf_stand_Kit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_BLUE_DARKKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_BLUE_LIGHTKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_BLUE_SEAKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_GREEN_DARKKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_GREEN_LIGHTKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_ORANGEKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_PALE_GREENKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_REDKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_WHITEKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_YELLOWKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_Damage_GREYkit,other,10.0000,TIER 3 / MILITARY
,OHlocker_blue,other,10.0000,TIER 3 / MILITARY
,OHlocker_gray,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_BLUE_LIGHT,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_BLUE_SEA,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_GREEN_DARK,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_GREEN_LIGHT,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_GREY,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_ORANGE,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_PALE_GREEN,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_RED,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_WHITE,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_YELLOW,other,10.0000,TIER 3 / MILITARY
,OH_sofa_gun_rack_Kit,other,10.0000,TIER 3 / MILITARY
,OH_sofa_gun_rack,other,10.0000,TIER 3 / MILITARY
,OH_soviet_sofa_gun_rack_red_Kit,other,10.0000,TIER 3 / MILITARY
,OH_soviet_tumbochka_small_old_Kit,other,10.0000,TIER 3 / MILITARY
,OH_soviet_tumbochka_small_old,other,10.0000,TIER 3 / MILITARY
,OH_tool_box_1_blue,other,10.0000,TIER 3 / MILITARY
,OH_ussr_old_refrigerator_white,other,10.0000,TIER 3 / MILITARY
,OH_wall_mount_weapon_Kit,other,10.0000,TIER 3 / MILITARY
,OH_wall_mount_weapon,other,10.0000,TIER 3 / MILITARY
,OH_wood_gazebo_Kit,other,10.0000,TIER 3 / MILITARY
,OH_wood_gazebo,other,10.0000,TIER 3 / MILITARY
,OH_dresser_Kit,other,10.0000,TIER 3 / MILITARY
,OH_dresser,other,10.0000,TIER 3 / MILITARY
,OH_dresser_locker_Kit,other,10.0000,TIER 3 / MILITARY
,OH_dresser_locker,other,10.0000,TIER 3 / MILITARY
,OH_workbenchKit,other,10.0000,TIER 3 / MILITARY
,OH_military_box_slim_olive,other,10.0000,TIER 3 / MILITARY
,OH_military_box_slim_black,other,10.0000,TIER 3 / MILITARY
,OH_military_box_slim_brown,other,10.0000,TIER 3 / MILITARY
,OH_military_box_slim_green,other,10.0000,TIER 3 / MILITARY
,OH_55gallons_water_Barrel_blue,food,10.0000,TIER 1 & 2
,OH_military_table_olive,other,10.0000,TIER 3 / MILITARY
,OH_home_lamp_table,other,10.0000,TIER 3 / MILITARY
,OH_home_lamp_torsher,other,10.0000,TIER 3 / MILITARY
,OH_old_wood_table_Kit,other,10.0000,TIER 3 / MILITARY
,OH_old_wood_table,other,10.0000,TIER 3 / MILITARY
,OH_metal_bed_Kit,other,10.0000,TIER 3 / MILITARY
,OH_metal_bed,other,10.0000,TIER 3 / MILITARY
,OH_hand_washer_Kit,other,10.0000,TIER 3 / MILITARY
,OH_hand_washer,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_light_wood_Kit,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_dark_wood_Kit,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_red_wood_Kit,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_light_wood,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_dark_wood,other,10.0000,TIER 3 / MILITARY
,OH_shifoner_red_wood,other,10.0000,TIER 3 / MILITARY
,OH_box_metal_Kit,other,10.0000,TIER 3 / MILITARY
,OH_box_metal,other,10.0000,TIER 3 / MILITARY
,OH_box_wood_Kit,other,10.0000,TIER 3 / MILITARY
,OH_box_wood,other,10.0000,TIER 3 / MILITARY
,savage_gaz66_tent,other,10.0000,TIER 3 / MILITARY
,OH_pechka,other,10.0000,TIER 3 / MILITARY
,OHlocker_GymLockerDamage_BLUE_DARK,other,10.0000,TIER 3 / MILITARY
,OH_old_locker_blue,other,10.0000,TIER 3 / MILITARY
,OH_old_locker_green,other,10.0000,TIER 3 / MILITARY
,OHlocker_blueKit,other,10.0000,TIER 3 / MILITARY
,OHlocker_greyKit,other,10.0000,TIER 3 / MILITARY
,OH_old_locker_blue_Kit,other,10.0000,TIER 3 / MILITARY
,OH_old_locker_green_Kit,other,10.0000,TIER 3 / MILITARY
,OH_crate_for_tools_red,other,10.0000,TIER 3 / MILITARY
,OH_carpet_floor_model_2_Kit,other,10.0000,TIER 3 / MILITARY
,OH_carpet_wall_model_2_Kit,other,10.0000,TIER 3 / MILITARY
,OH_carpet_wall_model_1,other,10.0000,TIER 3 / MILITARY
,OH_carpet_wall_model_2,other,10.0000,TIER 3 / MILITARY
,OH_carpet_wall_model_1_Kit,other,10.0000,TIER 3 / MILITARY
,OH_soviet_sofa_gun_rack_red,other,10.0000,TIER 3 / MILITARY
,Breeches_Pink,other,12.0000,TIER 3 / MILITARY
,Breeches_Red,other,12.0000,TIER 3 / MILITARY
,Breeches_White,other,12.0000,TIER 3 / MILITARY
,Breeches_Green,other,12.0000,TIER 3 / MILITARY
,Breeches_Browncheck,other,12.0000,TIER 3 / MILITARY
,Breeches_Blue,other,12.0000,TIER 3 / MILITARY
,Breeches_Blackcheck,other,12.0000,TIER 3 / MILITARY
,Breeches_Black,other,12.0000,TIER 3 / MILITARY
,Breeches_Beige,other,12.0000,TIER 3 / MILITARY
,Breeches_Beetcheck,other,12.0000,TIER 3 / MILITARY
,Raincoat_Orange,other,12.0000,TIER 3 / MILITARY
,Raincoat_Green,other,12.0000,TIER 3 / MILITARY
,Raincoat_Yellow,other,12.0000,TIER 3 / MILITARY
,Raincoat_Pink,other,12.0000,TIER 3 / MILITARY
,Raincoat_Red,other,12.0000,TIER 3 / MILITARY
,Raincoat_Blue,other,12.0000,TIER 3 / MILITARY
,Raincoat_Black,other,12.0000,TIER 3 / MILITARY
,Chainmail,other,12.0000,TIER 3 / MILITARY
,SmallProtectorCase,other,12.0000,TIER 3 / MILITARY
,BearTrap,other,12.0000,TIER 3 / MILITARY
,BJJ_GI_Lower_White,other,12.0000,TIER 3 / MILITARY
,BJJ_GI_Lower_Blue,other,12.0000,TIER 3 / MILITARY
,BJJ_GI_Lower_Black,other,12.0000,TIER 3 / MILITARY
,Blue_Leggings,other,12.0000,TIER 3 / MILITARY
,Adidas_Leggings,other,12.0000,TIER 3 / MILITARY
,Red_Leggings,other,12.0000,TIER 3 / MILITARY
,Purple_Leggings,other,12.0000,TIER 3 / MILITARY
,Fleece_Grey_Leggings,other,12.0000,TIER 3 / MILITARY
,Latex_Leggings,other,12.0000,TIER 3 / MILITARY
,Latex_White_Leggings,other,12.0000,TIER 3 / MILITARY
,Pot,other,12.0000,TIER 3 / MILITARY
,FryingPan,other,12.0000,TIER 3 / MILITARY
,Cauldron,other,12.0000,TIER 3 / MILITARY
,OH_em_pouches_green,other,12.0000,TIER 3 / MILITARY
,OH_em_pouches_tan,other,12.0000,TIER 3 / MILITARY
,OH_em_pouches_black,other,12.0000,TIER 3 / MILITARY
,OH_em_pouches_multicam,other,12.0000,TIER 3 / MILITARY
,OH_propane_baloon,other,12.0000,TIER 3 / MILITARY
,PNC_W_CheyTacM300,other,12.3530,TIER 4 / ALIEN
,PNC_W_AX50,other,12.5000,TIER 4 / ALIEN
,FordShelbyGT500_Codriver,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Black,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Blue,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_DarkBlue,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Green,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Orange,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Pink,other,15.0000,TIER 3 / MILITARY
,FordShelbyGT500_Codriver_Red,other,15.0000,TIER 3 / MILITARY
,camonetjeep,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_LightBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_LightBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_LightBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Black,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Black,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Black,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Blue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Blue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Blue,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Brown,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Brown,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Brown,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_DarkBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_DarkBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_DarkBlue,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Green,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Green,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Green,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Pink,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Pink,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Pink,other,15.0000,TIER 3 / MILITARY
,Tahoe_codriver_Red,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo1_Red,other,15.0000,TIER 3 / MILITARY
,Tahoe_cargo2_Red,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camowhite,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camogreen,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camoblack,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_red,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_white,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_blue,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_yellow,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camored,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camopink,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_pink,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camoblue,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_camopurple,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo1_BOSS,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camowhite,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camogreen,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camoblack,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_red,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_white,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_blue,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_yellow,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camored,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camopink,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_pink,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camoblue,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_camopurple,other,15.0000,TIER 3 / MILITARY
,Runner_Cargo2_BOSS,other,15.0000,TIER 3 / MILITARY
,BJJ_GI_Upper_White,other,15.0000,TIER 3 / MILITARY
,BJJ_GI_Upper_Blue,other,15.0000,TIER 3 / MILITARY
,BJJ_GI_Upper_Black,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Red,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Red,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Red,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Red,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Blue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Blue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Blue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Blue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Yellow,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Yellow,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Yellow,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Yellow,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Green,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Green,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Green,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Green,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Pink,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Pink,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Pink,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Pink,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Teal,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Teal,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Teal,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Teal,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_MidNightBlue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_MidNightBlue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_MidNightBlue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_MidNightBlue,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Driver_Black,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_CoDriver_Black,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo1_Black,other,15.0000,TIER 3 / MILITARY
,Audi_RS6_ABT_Cargo2_Black,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_blue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_blue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_blue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_red,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_red,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_red,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_lightblue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_lightblue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_lightblue,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_green,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_green,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_green,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_pink,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_pink,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_pink,other,15.0000,TIER 3 / MILITARY
,dodgecharger_codriver_white,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo1_white,other,15.0000,TIER 3 / MILITARY
,dodgecharger_cargo2_white,other,15.0000,TIER 3 / MILITARY
,BearPelt,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_CamoGreen,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_CamoGreen2,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_CamoGreen3,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_RedCamo,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_White,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_Black,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Driver_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_CoDriver_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo1_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo2_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo3_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo4_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo5_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo6_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo7_Rusty,other,15.0000,TIER 3 / MILITARY
,Kamaz_TyphoonK_Cargo8_Rusty,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_Driver,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_coDriver,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo1,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo2,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_Driver_black,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_coDriver_black,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo1_black,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo2_black,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_Driver_camo,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_coDriver_camo,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo1_camo,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo2_camo,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_Driver_desert,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_coDriver_desert,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo1_desert,other,15.0000,TIER 3 / MILITARY
,savage_oshkosh_atv_cargo2_desert,other,15.0000,TIER 3 / MILITARY
,savage_priora_2172_Driver,other,15.0000,TIER 3 / MILITARY
